GenOpt(R) Version 3.1.0, December 8, 2011

Lawrence Berkeley National Laboratory
http://simulationresearch.lbl.gov
Michael Wetter, MWetter@lbl.gov

GenOpt Copyright (c) 1998-2011, The Regents of the
University of California, through Lawrence Berkeley
National Laboratory (subject to receipt of any 
required approvals from the U.S. Dept. of Energy).
All rights reserved.
_______________________________________________________________

Results of PSOIW algorithm
Start time: Fri Sep 19 13:52:08 UTC 2014

All Iterations


Simulation Number	Main Iteration	Sub Iteration	Step Number	SimplePaybackYrs	EnergyTotal	UtilBillNoPVRevenueDoll	UtilRevenuePVDoll	UtilBillNetDoll	UtilCostElecDoll	UtilCostGasDoll	UtilCostPropaneDoll	UtilCostOilDoll	EnergyPVkWh	EnergyHeatingGJ	EnergyCoolingGJ	EnergyVentGJ	EnergyDHWGJ	EnergyPlugGJ	FuelEleckWh	FuelNaturalGasM3	FuelOilL	UpgradeCostDoll	PVSizekW	GOtag:CalcMode	GOtag:DBFiles	GOtag:HRVcontrol	GOtag:Opt-Location	GOtag:Opt-geometry	GOtag:Opt-Attachment	GOtag:Opt-ACH	GOtag:Opt-AirTightness	GOtag:Opt-MainWall	GOtag:Opt-BasementWallInsulation	GOtag:Opt-BasementSlabInsulation	GOtag:Opt-ExposedFloor	GOtag:Opt-Ceilings	GOtag:Opt-CasementWindows	GOtag:Ext-DryWall	GOtag:Opt-FloorSurface	GOtag:Opt-DWHRandSDHW	GOtag:Opt-DHWSystem	GOtag:Opt-HVACSystem	GOtag:Opt-HRVSpec	GOtag:Opt-StandoffPV	GOtag:Opt-FrontWindows	GOtag:Opt-BackWindows	GOtag:Opt-ExtLeftSideWindow	GOtag:Opt-ExtBasementWindow	GOtag:Opt-OverhangWidth	GOtag:RoofPitch	GOtag:ElecLoadScale	GOtag:DHWLoadScale	GOtag:GOconfig_rotate
11	11	1	1	3827.69874416805	88.105404	1330.18674416805	402.0	928.186744168046	549.382675562922	780.804068605123	0.0	0.0	5025.0	74.526332	0.389098	0.0	6.902582	24.377392	6924.6874944	2185.52395536	0.0	72487.8	5.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_5_5	Generic	Retro-R2_1	Retro_added_spray_int	NoInsulation	BaseExpFloor-R31	retro_attic-4_152	 retro_TripleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-60	retro_GasInst	gas-furnace-84_3	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSNoReduction19	Low-Flow	S	Generation 1.
12	12	1	1	4845.5592767288	76.831478	1247.2552767288	402.0	845.255276728799	558.79905500689	688.456221721909	0.0	0.0	5025.0	69.672543	0.288296	0.0	4.45769	20.502949	7056.5678928	1869.64140384	0.0	100007.6	5.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_4_5	Generic	Retro-int_spray	Retro_added_R20_ext	NoInsulation	BaseExpFloor-R31	retro_attic-4_152	retro_DoubleLowESoftCoatArgFill	OneSheet	wood	none	retro_ElectricHP	gas-furnace-84_3	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSReducedA16	No-Reduction	S	Generation 1.
13	13	1	1	2455.64955472946	89.068188	1197.68955472946	0.0	1197.68955472946	550.576809713733	647.112745015728	0.0	0.0	0.0	64.401683	1.610568	0.0	2.552988	20.502949	6892.9370496	1728.1996056	0.0	31449.0	0.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_6	Generic	Retro-int_2XPS	PouredConcrete_NoIns	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_6cell	DoubleClear	OneSheet	wood	DWHR-4-60	retro_ElectricHP	gas-furnace-84_3	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSReducedA16	Low-Flow	S	Generation 1.
14	14	1	1	5490.16414047891	48.064266	1129.72814047891	643.2	486.528140478912	595.338808978632	534.38933150028	0.0	0.0	8040.0	50.030629	1.008213	0.0	1.592032	24.377392	7525.6532784	1342.55658384	0.0	125090.9	8.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_5_5	Generic	Retro-ext_4EPS	Retro_added_R20_ext	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_12cell	retro_TripleLowEHardCoatArgFill	OneSheet	wood	1-plate-DWHR-4-36	retro_ElectricHP	gas-furnace-84_3	BaseHRV_SRE70	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSNoReduction19	Low-Flow	S	Generation 1.
15	15	1	1	5035.88481999893	52.669577	1179.29281999892	643.2	536.092819998925	616.351195325545	562.94162467338	0.0	0.0	8040.0	53.670747	1.01245	0.0	2.552988	24.377392	7795.9577952	1440.2380824	0.0	112494.8	8.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_5	Generic	Retro-int_2XPS	Retro_added_spray_int	NoInsulation	BaseExpFloor-R31	retro_attic-4_152	retro_TripleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	retro_ElectricHP	gas-furnace-84_3	BaseHRV_SRE70	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSNoReduction19	Low-Flow	S	Generation 1.
16	16	1	1	2652.48524197772	60.680109	941.149241977719	0.0	941.149241977719	497.544467381541	443.604774596178	0.0	0.0	0.0	34.039348	1.700679	0.0	4.437133	20.502949	6198.6625488	1031.8989168	0.0	42783.4	0.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_4	Generic	Retro-ext_4EPS	PouredConcrete_NoIns	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_12cell	DoubleClear	OneSheet	wood	1-plate-DWHR-4-36	retro_GasInst	retro_upgrade_furnace	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSReducedA16	Low-Flow	S	Generation 1.
17	17	1	1	3525.2822712018	91.078697	1249.5062712018	241.2	1008.3062712018	471.236078434121	778.270192767682	0.0	0.0	3015.0	73.706244	0.324898	0.0	7.398606	20.502949	5830.1959248	2176.85691648	0.0	62924.4	3.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_5_5	Generic	Retro-R2_1	Retro_added_spray_int	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_6cell	 retro_TripleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-36	retro_GasInst	gas-furnace-84_3	BaseHRV_SRE70	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSReducedA16	Low-Flow	S	Generation 1.
18	18	1	1	3111.45042795664	40.100894	1007.37842795664	643.2	364.178427956642	498.328149711855	509.050278244787	0.0	0.0	8040.0	44.417782	1.707568	0.0	2.416595	20.502949	6209.6370768	1255.79852496	0.0	68681.8	8.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_4	Generic	Retro-R2_1	Retro_added_spray_int	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_6cell	DoubleClear	OneSheet	wood	2-plate-DWHR-4-60	retro_GasInst	retro_upgrade_furnace	BaseHRV_SRE70	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSReducedA16	No-Reduction	S	Generation 1.
19	19	1	1	4632.50773057568	54.746732	973.239730575683	241.2	732.039730575683	486.688852204977	486.550878370706	0.0	0.0	3015.0	43.973383	0.329818	0.0	0.794582	20.502949	6046.6211856	1178.89452	0.0	97511.7	3.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_4	Generic	Retro-ext_4EPS	Retro_added_spray_int	NoInsulation	BaseExpFloor-R31	retro_attic-4_152	retro_DoubleLowESoftCoatArgFill	OneSheet	wood	2-plate-DWHR-4-60	retro_ElectricHP	retro_upgrade_furnace	BaseHRV_SRE70	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSReducedA16	No-Reduction	S	Generation 1.
20	20	1	1	4897.25552726009	53.836766	1093.16352726009	402.0	691.163527260094	602.974574116136	490.188953143958	0.0	0.0	5025.0	44.437639	0.360818	0.0	2.750917	24.377392	7675.2726768	1191.34083312	0.0	105152.3	5.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_4	Generic	Retro-int_2XPS	Retro_added_R20_ext	NoInsulation	BaseExpFloor-R31	retro_attic-4_152	retro_DoubleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-36	retro_ElectricHP	retro_upgrade_furnace	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSNoReduction19	No-Reduction	S	Generation 1.
21	21	1	1	2155.38178371432	71.673888	1225.50178371432	402.0	823.501783714322	581.943699395034	643.558084319287	0.0	0.0	5025.0	51.192686	1.713442	0.0	12.480368	24.377392	7293.4347888	1708.07364576	0.0	33297.0	5.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_5_5	Generic	Retro-R2_1	PouredConcrete_NoIns	NoInsulation	BaseExpFloor-R31	retro_attic-4_152	DoubleClear	OneSheet	wood	DWHR-4-36	BaseDHW	retro_upgrade_furnace	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSNoReduction19	No-Reduction	S	Generation 1.
22	22	1	1	3283.84702428271	73.166289	1034.61102428271	0.0	1034.61102428271	486.084603814481	548.526420468225	0.0	0.0	0.0	39.073977	1.108995	0.0	12.480368	20.502949	6038.1600768	1383.1799976	0.0	56230.9	0.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_4_5	Generic	Retro-R2_1	Retro_added_R20_ext	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_12cell	retro_TripleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-36	BaseDHW	retro_upgrade_furnace	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSReducedA16	Low-Flow	S	Generation 1.
23	23	1	1	4479.35053036415	71.64109	1230.53853036415	402.0	828.53853036415	598.695474142056	631.843056222094	0.0	0.0	5025.0	62.454958	0.345752	0.0	2.552988	24.377392	7615.3416624	1675.95990624	0.0	91270.3	5.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_4_5	Generic	Retro-int_spray	PouredConcrete_NoIns	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_6cell	retro_DoubleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-60	retro_ElectricHP	gas-furnace-84_3	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSNoReduction19	Low-Flow	S	Generation 1.
24	24	1	1	4060.72380467361	72.979869	1193.17180467361	402.0	791.171804673614	519.317040942683	673.85476373093	0.0	0.0	5025.0	67.81101	1.163878	0.0	1.592032	20.502949	6503.5999008	1819.68774912	0.0	81738.8	5.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_5_5	Generic	Retro-R2_1	Retro_added_R20_ext	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_12cell	retro_DoubleLowEHardCoatArgFill	OneSheet	wood	1-plate-DWHR-4-36	retro_ElectricHP	gas-furnace-84_3	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSReducedA16	Low-Flow	S	Generation 1.
25	25	1	1	4289.45282411733	68.678573	1046.38882411733	0.0	1046.38882411733	566.473176043786	479.915648073546	0.0	0.0	0.0	36.20009	1.198509	0.0	6.902582	24.377392	7136.801784	1156.13057376	0.0	81076.6	0.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_5	Generic	Retro-ext_4EPS	Retro_added_R20_ext	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_6cell	retro_DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	retro_GasInst	retro_upgrade_furnace	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSNoReduction19	No-Reduction	S	Generation 1.
51	1	1	2	3846.77093154635	88.377701	1191.81093154635	0.0	1191.81093154635	548.66247053527	643.148461011077	0.0	0.0	0.0	51.116374	0.403567	0.0	12.480368	24.377392	6914.599128	1707.32718864	0.0	66374.0	0.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_4	Generic	Retro-int_2XPS	Retro_added_spray_int	NoInsulation	BaseExpFloor-R31	retro_attic-4_152	 retro_TripleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-36	BaseDHW	gas-furnace-84_3	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSNoReduction19	Low-Flow	S	Generation 2.
52	2	1	2	4198.15825224954	76.384614	1186.79025224954	241.2	945.590252249542	558.681707921622	628.10854432792	0.0	0.0	3015.0	61.978847	0.299128	0.0	4.45769	20.502949	7054.9248672	1663.1834112	0.0	81314.2	3.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_3_5	Generic	Retro-int_2XPS	Retro_added_spray_int	NoInsulation	BaseExpFloor-R31	retro_attic-4_152	retro_DoubleLowESoftCoatArgFill	OneSheet	wood	none	retro_ElectricHP	gas-furnace-84_3	BaseHRV_SRE70	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSReducedA16	No-Reduction	S	Generation 2.
53	3	1	2	4180.44752373254	66.779932	1172.27152373254	402.0	770.271523732536	565.469770979905	606.80175275263	0.0	0.0	5025.0	59.318646	0.379312	0.0	0.794582	24.377392	7149.9964464	1590.28983936	0.0	85254.4	5.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_6	Generic	Retro-R2_1	Retro_added_spray_int	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_12cell	retro_DoubleLowESoftCoatArgFill	OneSheet	wood	2-plate-DWHR-4-60	retro_ElectricHP	retro_upgrade_furnace	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSNoReduction19	No-Reduction	S	Generation 2.
54	4	1	2	4288.74289330311	42.479751	1029.45089330311	643.2	386.250893303107	503.980860212774	525.470033090334	0.0	0.0	8040.0	48.939872	0.388898	0.0	1.592032	20.502949	6288.8082048	1312.0426656	0.0	97562.3	8.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_3_5	Generic	Retro-R2_1	Retro_added_spray_int	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_6cell	retro_DoubleLowESoftCoatArgFill	OneSheet	wood	1-plate-DWHR-4-36	retro_ElectricHP	retro_upgrade_furnace	BaseHRV_SRE70	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSReducedA16	Low-Flow	S	Generation 2.
55	5	1	2	4263.91837428924	67.402714	1112.67437428924	241.2	871.474374289244	548.789004178472	563.885370110772	0.0	0.0	3015.0	46.590488	0.419687	0.0	6.869147	24.377392	6916.3714512	1435.19642208	0.0	84811.1	3.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_3_5	Generic	Retro-ext_4EPS	PouredConcrete_NoIns	NoInsulation	BaseExpFloor-R31	retro_attic-4_152	 retro_TripleLowESoftCoatArgFill	OneSheet	wood	2-plate-DWHR-4-60	BaseDHW	gas-furnace-84_3	BaseHRV_SRE70	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSNoReduction19	No-Reduction	S	Generation 2.
56	6	1	2	5392.94152864168	73.238312	1353.39752864168	643.2	710.197528641678	638.323729562004	715.073799079674	0.0	0.0	8040.0	73.066006	0.281224	0.0	4.45769	24.377392	8132.9231088	1960.70412672	0.0	117068.6	8.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_6	Generic	Retro-int_spray	Retro_added_R20_ext	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_12cell	retro_DoubleLowESoftCoatArgFill	OneSheet	wood	none	retro_ElectricHP	gas-furnace-84_3	BaseHRV_SRE70	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSNoReduction19	No-Reduction	S	Generation 2.
57	7	1	2	4455.89269132093	58.452398	1052.20069132093	402.0	650.20069132093	471.050005375498	581.150685945432	0.0	0.0	5025.0	48.800368	0.369934	0.0	6.869147	20.502949	5827.5910512	1494.49766256	0.0	95142.3	5.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_3_5	Generic	Retro-ext_4EPS	PouredConcrete_NoIns	NoInsulation	BaseExpFloor-R31	retro_attic-4_152	 retro_TripleLowESoftCoatArgFill	OneSheet	wood	2-plate-DWHR-4-60	BaseDHW	gas-furnace-84_3	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSReducedA16	No-Reduction	S	Generation 2.
58	8	1	2	4129.46939852752	47.443779	973.189398527523	402.0	571.189398527523	487.478830480764	485.710568046758	0.0	0.0	5025.0	43.866151	0.370097	0.0	0.794582	20.502949	6057.687168	1176.01969824	0.0	88957.0	5.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_3_5	Generic	Retro-R2_1	Retro_added_spray_int	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_12cell	 retro_TripleLowESoftCoatArgFill	OneSheet	wood	2-plate-DWHR-4-60	retro_ElectricHP	retro_upgrade_furnace	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSReducedA16	Low-Flow	S	Generation 2.
59	9	1	2	3289.98593728132	74.20608	1159.93793728132	241.2	918.737937281319	540.620228160811	619.317709120508	0.0	0.0	3015.0	60.858107	1.650896	0.0	2.048128	20.502949	6761.8103616	1633.10878944	0.0	59281.2	3.0	calc	retrofit	EightHRpDay	Vancouver	Van_2st_80_retro	single	retro_ACH_5_5	Generic	Retro-int_spray	Retro_added_spray_int	NoInsulation	BaseExpFloor-R31	retro_attic-4_152_12cell	DoubleClear	OneSheet	wood	1-plate	retro_ElectricHP	gas-furnace-84_3	BaseHRV_SRE70	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	6-12	NGERSReducedA16	Low-Flow	S	Generation 2.
