GenOpt(R) Version 3.1.0, December 8, 2011

Lawrence Berkeley National Laboratory
http://simulationresearch.lbl.gov
Michael Wetter, MWetter@lbl.gov

GenOpt Copyright (c) 1998-2011, The Regents of the
University of California, through Lawrence Berkeley
National Laboratory (subject to receipt of any 
required approvals from the U.S. Dept. of Energy).
All rights reserved.
_______________________________________________________________

Results of PSOIW algorithm
Start time: Thu Sep 04 14:50:26 UTC 2014

All Iterations


Simulation Number	Main Iteration	Sub Iteration	Step Number	SimplePaybackYrs	EnergyTotal	UtilBillNoPVRevenueDoll	UtilRevenuePVDoll	UtilBillNetDoll	UtilCostElecDoll	UtilCostGasDoll	UtilCostPropaneDoll	UtilCostOilDoll	EnergyPVkWh	EnergyHeatingGJ	EnergyCoolingGJ	EnergyVentGJ	EnergyDHWGJ	EnergyPlugGJ	FuelEleckWh	FuelNaturalGasM3	FuelOilL	UpgradeCostDoll	PVSizekW	GOtag:CalcMode	GOtag:DBFiles	GOtag:Opt-Location	GOtag:Opt-geometry	GOtag:Opt-Attachment	GOtag:Opt-ACH	GOtag:Opt-AirTightness	GOtag:Opt-MainWall	GOtag:Opt-BasementWallInsulation	GOtag:Opt-BasementSlabInsulation	GOtag:Opt-ExposedFloor	GOtag:Opt-Ceilings	GOtag:Opt-CasementWindows	GOtag:Ext-DryWall	GOtag:Opt-FloorSurface	GOtag:Opt-DWHRandSDHW	GOtag:Opt-DHWSystem	GOtag:Opt-HVACSystem	GOtag:Opt-HRVSpec	GOtag:Opt-StandoffPV	GOtag:Opt-FrontWindows	GOtag:Opt-BackWindows	GOtag:Opt-ExtLeftSideWindow	GOtag:Opt-ExtBasementWindow	GOtag:Opt-OverhangWidth	GOtag:RoofPitch	GOtag:ElecLoadScale	GOtag:DHWLoadScale	GOtag:HRVcontrol	GOtag:GOconfig_rotate
11	11	1	1	3116.71890916559	104.077887	2367.91890916559	0.0	2367.91890916559	1565.62861969629	802.290289469296	0.0	0.0	0.0	68.995355	1.705848	2.153622	0.0	31.223062	9745.2641808	1855.50602256	0.0	18720.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	 DoubleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-60	ElectricStorage	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
12	12	1	1	4244.96098479631	45.53469	2166.54498479631	750.144	1416.40098479631	1565.48375854958	601.061226246732	0.0	0.0	9376.8	44.21493	1.699556	2.153622	0.0	31.223062	9743.5013184	1189.08096336	0.0	70714.0	8.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 Cdn1ACH	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR90	 DoubleLowESoftCoatArgFill	OneSheet	wood	2-plate-DWHR-4-60	ElectricHP	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
13	13	1	1	3660.17282617096	67.826404	2265.29282617097	468.84	1796.45282617097	1590.41103750425	674.881788666716	0.0	0.0	5860.5	53.227966	1.708541	2.764635	0.0	31.223062	9915.7414896	1431.47044368	0.0	46593.0	5.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 PassiveHouse	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR80	 DoubleLowESoftCoatArgFill	OneSheet	wood	none	GasInstantaneous	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
14	14	1	1	3319.59561757753	76.902481	2195.38761757753	0.0	2195.38761757753	1624.82700350539	570.560614072146	0.0	0.0	0.0	40.431646	2.483138	2.764635	0.0	31.223062	10131.1355232	1087.33636656	0.0	28105.2	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 R2000	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR70	 TripleLowEHardCoatKryFill	OneSheet	wood	2-plate	ElectricStorage	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
15	15	1	1	4152.98238217473	65.303864	2341.51838217473	750.144	1591.37438217473	1584.39345894769	757.124923227041	0.0	0.0	9376.8	63.496985	1.575662	2.764635	0.0	31.223062	9878.9421312	1707.63718752	0.0	64040.2	8.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR70	 DoubleLowESoftCoatArgFill	OneSheet	wood	2-plate-DWHR-4-60	ElecInstantaneous	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
16	16	1	1	3620.16755786059	82.259771	2293.15155786059	281.304	2011.84755786059	1565.67151752033	727.480040340264	0.0	0.0	3516.3	59.835532	1.706235	2.153622	0.0	31.223062	9745.3714032	1609.16886576	0.0	40208.0	3.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	 DoubleLowESoftCoatArgFill	OneSheet	wood	2-plate-DWHR-4-60	ElectricStorage	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
17	17	1	1	3712.05684496976	70.354826	2260.37684496976	468.84	1791.53684496976	1558.82381810885	701.55302686091	0.0	0.0	5860.5	56.524295	1.551647	2.153622	0.0	31.223062	9702.5738976	1520.11908576	0.0	48013.0	5.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 PassiveHouse	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR80	 DoubleLowESoftCoatArgFill	OneSheet	wood	none	ElectricHP	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
18	18	1	1	3673.24438033298	85.02633	2379.00438033298	468.84	1910.16438033298	1558.92646623466	820.077914098321	0.0	0.0	5860.5	71.193375	1.554071	2.153622	0.0	31.223062	9703.2109248	1914.61773168	0.0	44077.0	5.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR90	 DoubleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-60	ElectricStorage	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
19	19	1	1	3649.43681714413	73.26246	2284.11681714413	468.84	1815.27681714413	1559.25530855244	724.86150859169	0.0	0.0	5860.5	59.421164	1.562412	2.153622	0.0	31.223062	9705.4121376	1598.0253048	0.0	45854.0	5.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 Cdn1ACH	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	 DoubleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-60	BaseDHW	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
20	20	1	1	3195.61964483659	85.972494	2220.05964483659	0.0	2220.05964483659	1563.92342007011	656.136224766483	0.0	0.0	0.0	50.92665	1.66916	2.153622	0.0	31.223062	9735.08436	1369.58072832	0.0	24389.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 Cdn1ACH	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	 TripleLowESoftCoatKryFill	OneSheet	wood	DWHR-4-60	GasInstantaneous	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
21	21	1	1	4138.96894886437	46.66562	2197.87294886437	750.144	1447.72894886437	1592.43037083357	605.442578030799	0.0	0.0	9376.8	44.737947	2.307469	2.153622	0.0	31.223062	9912.5563536	1203.14665008	0.0	67281.0	8.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 R2000	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	 TripleLowEHardCoatKryFill	OneSheet	wood	2-plate	GasInstantaneous	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
22	22	1	1	3158.61791775594	102.737304	2406.12991775594	0.0	2406.12991775594	1625.99908268415	780.130835071784	0.0	0.0	0.0	66.24262	2.506987	2.764635	0.0	31.223062	10137.7233936	1781.47620864	0.0	18812.2	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR70	DoubleLowEHardCoatArgFill	OneSheet	wood	none	GasInstantaneous	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
23	23	1	1	3419.60793905595	69.974177	2216.23193905595	281.304	1934.92793905595	1592.29018645255	623.941752603398	0.0	0.0	3516.3	46.950748	2.305425	2.153622	0.0	31.223062	9912.0107808	1262.65602816	0.0	37117.0	3.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 Cdn1ACH	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	 TripleLowEHardCoatKryFill	OneSheet	wood	DWHR-4-60	ElectricStorage	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
24	24	1	1	3926.80318552362	48.500992	2232.82718552362	750.144	1482.68318552362	1616.86559244071	615.961593082913	0.0	0.0	9376.8	45.965062	2.304713	2.764635	0.0	31.223062	10081.5420096	1236.14749728	0.0	61103.0	8.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 Cdn1ACH	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR80	 TripleLowEHardCoatKryFill	OneSheet	wood	DWHR-4-60	ElectricStorage	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
25	25	1	1	3425.44335171884	72.581604	2213.98735171884	281.304	1932.68335171884	1563.73757152547	650.249780193369	0.0	0.0	3516.3	50.199198	1.664402	2.153622	0.0	31.223062	9733.7472336	1350.01705536	0.0	37319.0	3.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 Cdn1ACH	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR60	 TripleLowESoftCoatKryFill	OneSheet	wood	DWHR-4-60	ElectricStorage	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
51	1	1	2	3934.08333949594	51.65912	2235.54733949594	750.144	1485.40333949594	1588.77728749994	646.770051996004	0.0	0.0	9376.8	49.753009	1.674894	2.764635	0.0	31.223062	9906.4099872	1338.01760736	0.0	61217.0	8.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 PassiveHouse	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR60	 TripleLowESoftCoatKryFill	OneSheet	wood	none	ElectricHP	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 2.
52	2	1	2	3418.18896147543	91.717828	2281.58896147543	0.0	2281.58896147543	1583.52382024177	698.065141233662	0.0	0.0	0.0	56.175887	1.554244	2.764635	0.0	31.223062	9873.0102096	1510.7494248	0.0	28415.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 R2000	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR90	 DoubleLowESoftCoatArgFill	OneSheet	wood	2-plate	BaseDHW	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 2.
53	3	1	2	3480.56931266283	81.97178	2340.54531266283	281.304	2059.24131266283	1625.99350356317	714.551809099661	0.0	0.0	3516.3	58.134354	2.508409	2.764635	0.0	31.223062	10138.1396688	1563.41895984	0.0	35533.2	3.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 R2000	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR70	DoubleLowEHardCoatArgFill	OneSheet	wood	none	ElectricHP	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 2.
54	4	1	2	3215.17394692606	83.925323	2246.81394692606	0.0	2246.81394692606	1617.46843183131	629.345515094749	0.0	0.0	0.0	47.618386	2.31924	2.764635	0.0	31.223062	10085.575464	1280.6107344	0.0	24209.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 Cdn1ACH	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	 TripleLowEHardCoatKryFill	OneSheet	wood	DWHR-4-60	ElectricHP	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 2.
55	5	1	2	3969.21674461456	50.282556	2235.32074461456	750.144	1485.17674461456	1601.51880350283	633.801941111732	0.0	0.0	9376.8	48.151696	2.510656	2.153622	0.0	31.223062	9969.0625584	1294.9533072	0.0	62101.0	8.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 PassiveHouse	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR80	DoubleLowEHardCoatArgFill	OneSheet	wood	none	ElectricHP	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 2.
56	6	1	2	4032.02694101419	54.062415	2228.81094101419	750.144	1478.66694101419	1556.32857577775	672.482365236438	0.0	0.0	9376.8	52.946837	1.495374	2.153622	0.0	31.223062	9686.8847376	1423.91000304	0.0	63834.0	8.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 Cdn1ACH	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR90	 TripleLowESoftCoatKryFill	OneSheet	wood	DWHR-4-60	GasInstantaneous	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 2.
57	7	1	2	3915.27254016043	58.889229	2184.67254016043	468.84	1715.83254016043	1581.34270521675	603.329834943681	0.0	0.0	5860.5	44.492839	1.506493	2.764635	0.0	31.223062	9859.7083248	1196.55499536	0.0	54986.0	5.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 Cdn1ACH	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR90	 TripleLowESoftCoatKryFill	OneSheet	wood	2-plate-DWHR-4-60	ElecInstantaneous	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 2.
58	8	1	2	3460.35781266976	67.943708	2176.37381266976	281.304	1895.06981266976	1563.63539156879	612.738421100967	0.0	0.0	3516.3	45.564494	1.66121	2.153622	0.0	31.223062	9732.8736864	1225.37511504	0.0	39132.2	3.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 PassiveHouse	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR70	 TripleLowESoftCoatKryFill	OneSheet	wood	DWHR-4-60	BaseDHW	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 2.
59	9	1	2	3774.60098479631	66.63249	2166.54498479631	281.304	1885.24098479631	1565.48375854958	601.061226246732	0.0	0.0	3516.3	44.21493	1.699556	2.153622	0.0	31.223062	9743.5013184	1189.08096336	0.0	47234.0	3.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 Cdn1ACH	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR90	 DoubleLowESoftCoatArgFill	OneSheet	wood	2-plate-DWHR-4-60	ElectricHP	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 2.
60	10	1	2	3372.16008356084	90.277294	2253.08008356084	0.0	2253.08008356084	1562.37540917834	690.704674382501	0.0	0.0	0.0	55.269762	1.630848	2.153622	0.0	31.223062	9724.5639504	1486.38092688	0.0	27977.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR90	 TripleLowESoftCoatKryFill	OneSheet	wood	2-plate	ElecInstantaneous	Combi-P9-ecmV2-zoned	UpgHRV_SRE78	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 2.
