GenOpt(R) Version 3.1.0, December 8, 2011

Lawrence Berkeley National Laboratory
http://simulationresearch.lbl.gov
Michael Wetter, MWetter@lbl.gov

GenOpt Copyright (c) 1998-2011, The Regents of the
University of California, through Lawrence Berkeley
National Laboratory (subject to receipt of any 
required approvals from the U.S. Dept. of Energy).
All rights reserved.
_______________________________________________________________

Results of Mesh algorithm
Start time: Thu Sep 04 13:20:22 UTC 2014

All Iterations


Simulation Number	Main Iteration	Sub Iteration	Step Number	SimplePaybackYrs	EnergyTotal	UtilBillNoPVRevenueDoll	UtilRevenuePVDoll	UtilBillNetDoll	UtilCostElecDoll	UtilCostGasDoll	UtilCostPropaneDoll	UtilCostOilDoll	EnergyPVkWh	EnergyHeatingGJ	EnergyCoolingGJ	EnergyVentGJ	EnergyDHWGJ	EnergyPlugGJ	FuelEleckWh	FuelNaturalGasM3	FuelOilL	UpgradeCostDoll	PVSizekW	GOtag:CalcMode	GOtag:DBFiles	GOtag:Opt-Location	GOtag:Opt-geometry	GOtag:Opt-Attachment	GOtag:Opt-ACH	GOtag:Opt-AirTightness	GOtag:Opt-MainWall	GOtag:Opt-BasementWallInsulation	GOtag:Opt-BasementSlabInsulation	GOtag:Opt-ExposedFloor	GOtag:Opt-Ceilings	GOtag:Opt-CasementWindows	GOtag:Ext-DryWall	GOtag:Opt-FloorSurface	GOtag:Opt-DWHRandSDHW	GOtag:Opt-DHWSystem	GOtag:Opt-HVACSystem	GOtag:Opt-HRVSpec	GOtag:Opt-StandoffPV	GOtag:Opt-FrontWindows	GOtag:Opt-BackWindows	GOtag:Opt-ExtLeftSideWindow	GOtag:Opt-ExtBasementWindow	GOtag:Opt-OverhangWidth	GOtag:RoofPitch	GOtag:ElecLoadScale	GOtag:DHWLoadScale	GOtag:HRVcontrol	GOtag:GOconfig_rotate
11	11	1	1	3168.41287819297	101.039081	2392.41287819297	0.0	2392.41287819297	1626.17956584202	766.233312350952	0.0	0.0	0.0	64.539655	2.511729	2.764635	0.0	31.223062	10139.0384448	1735.67773728	0.0	19400.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	GasInstantaneous	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
12	12	1	1	3144.17154997751	97.316438	2368.17154997751	0.0	2368.17154997751	1633.36897130156	734.802578675952	0.0	0.0	0.0	60.655265	2.673476	2.764635	0.0	31.223062	10184.0024736	1631.21410656	0.0	19400.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	GasInstantaneous	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
13	13	1	1	3152.50653578584	104.017547	2416.50653578584	0.0	2416.50653578584	1626.02935986349	790.477175922347	0.0	0.0	0.0	67.521524	2.508326	2.764635	0.0	31.223062	10138.0923648	1815.87000096	0.0	18400.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	ElectricHP	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
14	14	1	1	3128.6470330781	100.303431	2392.6470330781	0.0	2392.6470330781	1633.60063072718	759.046402350916	0.0	0.0	0.0	63.637128	2.678606	2.764635	0.0	31.223062	10185.4279008	1711.40605488	0.0	18400.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	ElectricHP	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
15	15	1	1	3188.41287819297	101.039081	2392.41287819297	0.0	2392.41287819297	1626.17956584202	766.233312350952	0.0	0.0	0.0	64.539655	2.511729	2.764635	0.0	31.223062	10139.0384448	1735.67773728	0.0	19900.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	ElectricHP	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
16	16	1	1	3164.17154997751	97.316438	2368.17154997751	0.0	2368.17154997751	1633.36897130156	734.802578675952	0.0	0.0	0.0	60.655265	2.673476	2.764635	0.0	31.223062	10184.0024736	1631.21410656	0.0	19900.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	ElectricHP	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
17	17	1	1	3210.77939260992	111.054617	2534.57939260992	0.0	2534.57939260992	1701.96037884269	832.619013767237	0.0	0.0	0.0	72.733764	2.893012	4.204779	0.0	31.223062	10644.9894144	1956.04373664	0.0	16905.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	BaseDHW	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
18	18	1	1	3188.34883295661	107.393699	2512.14883295661	0.0	2512.14883295661	1710.71290751444	801.435925442174	0.0	0.0	0.0	68.876566	3.089292	4.204779	0.0	31.223062	10699.5466944	1852.31142576	0.0	16905.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	BaseDHW	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
19	19	1	1	3246.67332562377	108.086838	2510.47332562377	0.0	2510.47332562377	1701.96028684948	808.513038774298	0.0	0.0	0.0	69.765987	2.89301	4.204779	0.0	31.223062	10644.9894144	1876.23053568	0.0	18405.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	BaseDHW	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
20	20	1	1	3224.15343844989	104.424581	2487.95343844989	0.0	2487.95343844989	1710.64082641342	777.312612036468	0.0	0.0	0.0	65.908796	3.087944	4.204779	0.0	31.223062	10699.1745696	1772.49854016	0.0	18405.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	BaseDHW	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
21	21	1	1	3200.97939260992	111.054617	2534.57939260992	0.0	2534.57939260992	1701.96037884269	832.619013767237	0.0	0.0	0.0	72.733764	2.893012	4.204779	0.0	31.223062	10644.9894144	1956.04373664	0.0	16660.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	ElecInstantaneous	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
22	22	1	1	3178.54883295661	107.393699	2512.14883295661	0.0	2512.14883295661	1710.71290751444	801.435925442174	0.0	0.0	0.0	68.876566	3.089292	4.204779	0.0	31.223062	10699.5466944	1852.31142576	0.0	16660.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	ElecInstantaneous	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
23	23	1	1	3236.87332562377	108.086838	2510.47332562377	0.0	2510.47332562377	1701.96028684948	808.513038774298	0.0	0.0	0.0	69.765987	2.89301	4.204779	0.0	31.223062	10644.9894144	1876.23053568	0.0	18160.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	ElecInstantaneous	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
24	24	1	1	3214.35343844989	104.424581	2487.95343844989	0.0	2487.95343844989	1710.64082641342	777.312612036468	0.0	0.0	0.0	65.908796	3.087944	4.204779	0.0	31.223062	10699.1745696	1772.49854016	0.0	18160.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	ElecInstantaneous	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
25	25	1	1	3250.57939260992	111.054617	2534.57939260992	0.0	2534.57939260992	1701.96037884269	832.619013767237	0.0	0.0	0.0	72.733764	2.893012	4.204779	0.0	31.223062	10644.9894144	1956.04373664	0.0	17900.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	GasInstantaneous	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
26	26	1	1	3228.14883295661	107.393699	2512.14883295661	0.0	2512.14883295661	1710.71290751444	801.435925442174	0.0	0.0	0.0	68.876566	3.089292	4.204779	0.0	31.223062	10699.5466944	1852.31142576	0.0	17900.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	GasInstantaneous	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
27	27	1	1	3286.47332562377	108.086838	2510.47332562377	0.0	2510.47332562377	1701.96028684948	808.513038774298	0.0	0.0	0.0	69.765987	2.89301	4.204779	0.0	31.223062	10644.9894144	1876.23053568	0.0	19400.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	GasInstantaneous	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
28	28	1	1	3263.95343844989	104.424581	2487.95343844989	0.0	2487.95343844989	1710.64082641342	777.312612036468	0.0	0.0	0.0	65.908796	3.087944	4.204779	0.0	31.223062	10699.1745696	1772.49854016	0.0	19400.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	GasInstantaneous	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
29	29	1	1	3270.57939260992	111.054617	2534.57939260992	0.0	2534.57939260992	1701.96037884269	832.619013767237	0.0	0.0	0.0	72.733764	2.893012	4.204779	0.0	31.223062	10644.9894144	1956.04373664	0.0	18400.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	ElectricHP	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
30	30	1	1	3248.14883295661	107.393699	2512.14883295661	0.0	2512.14883295661	1710.71290751444	801.435925442174	0.0	0.0	0.0	68.876566	3.089292	4.204779	0.0	31.223062	10699.5466944	1852.31142576	0.0	18400.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	ElectricHP	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
31	31	1	1	3306.47332562377	108.086838	2510.47332562377	0.0	2510.47332562377	1701.96028684948	808.513038774298	0.0	0.0	0.0	69.765987	2.89301	4.204779	0.0	31.223062	10644.9894144	1876.23053568	0.0	19900.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	ElectricHP	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
32	32	1	1	3283.95343844989	104.424581	2487.95343844989	0.0	2487.95343844989	1710.64082641342	777.312612036468	0.0	0.0	0.0	65.908796	3.087944	4.204779	0.0	31.223062	10699.1745696	1772.49854016	0.0	19900.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	ElectricHP	Combi-P9-a	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
33	33	1	1	3132.88467905477	107.109883	2456.68467905477	0.0	2456.68467905477	1644.34267325184	812.342005802922	0.0	0.0	0.0	70.225291	2.896895	2.764635	0.0	31.223062	10246.0274784	1888.58287152	0.0	16905.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	BaseDHW	Combi-P9-ecmV2	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
34	34	1	1	3110.48127378569	103.452099	2434.28127378569	0.0	2434.28127378569	1653.12675574861	781.154518037077	0.0	0.0	0.0	66.370348	3.094054	2.764635	0.0	31.223062	10300.8307392	1784.91110976	0.0	16905.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	BaseDHW	Combi-P9-ecmV2	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
35	35	1	1	3168.48226093761	104.124878	2432.28226093761	0.0	2432.28226093761	1644.17998373806	788.102277199551	0.0	0.0	0.0	67.243426	2.893755	2.764635	0.0	31.223062	10245.1570848	1808.3909232	0.0	18405.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	BaseDHW	Combi-P9-ecmV2	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
36	36	1	1	3146.23727758374	100.47023	2410.03727758374	0.0	2410.03727758374	1653.12672234557	756.910555238167	0.0	0.0	0.0	63.38848	3.094053	2.764635	0.0	31.223062	10300.8307392	1704.71916144	0.0	18405.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	BaseDHW	Combi-P9-ecmV2	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Function evaluation successful.
